Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
12464.83771,0.165274004,0.052496039,0.074965182,0,1346.864789
13055.9057,0.24980765,0.025596836,0.060239953,0,1346.864789
13112.84113,0.355389097,0.02047229,0.054750245,0,1346.864789
13445.75191,0.52166062,0.022908049,0.050399038,0,1346.864789
13452.49765,0.607271134,0.032784754,0.050540011,0,1346.864789
13500.78852,0.672321871,0.044059261,0.054407328,0,1346.864789
13595.02039,0.681633444,0.0428764,0.057786033,0,1346.864789
13595.02039,0.676708623,0.045365617,0.077643383,0,1346.864789
13679.4089,0.638341053,0.043583174,0.104314856,0,1346.864789
13551.19857,0.577825571,0.040570356,0.130978761,0,1346.864789
13855.92124,0.534581285,0.034888307,0.147485489,0,1346.864789
13763.73059,0.423453429,0.034320197,0.165565064,0,1346.864789
13682.1947,0.334531075,0.033874326,0.171016255,0,1346.864789
13573.62496,0.240950315,0.042107216,0.163254442,0,1346.864789
13584.47859,0.170644391,0.066372674,0.15240198,0,1346.864789
13130.23765,0.131719775,0.088573465,0.144294832,0,1346.864789
12255.52423,0.04355895,0.107254845,0.140895323,0,1346.864789
11272.03424,0.010180109,0.113250503,0.134803499,0,1346.864789
10832.64108,0.001638091,0.122259735,0.114198234,0,1346.864789
10489.54726,0.000718896,0.115929037,0.11862556,0,1346.864789
10504.31708,0.001886978,0.108227343,0.116481055,0,1346.864789
10501.94494,0.011483523,0.100676723,0.123986708,0,1346.864789
10569.38161,0.054713326,0.094387123,0.128359848,0,1346.864789
11246.06157,0.14175058,0.082483097,0.127691114,0,1346.864789
12460.2907,0.192646626,0.054237084,0.111627172,0,1346.864789
13046.02017,0.288716068,0.024011432,0.079856299,0,1346.864789
13111.61847,0.408116028,0.021476814,0.059010499,0,1346.864789
13487.06636,0.480532128,0.029255962,0.048991263,0,1346.864789
13584.62496,0.602469232,0.037116663,0.038948549,0,1346.864789
13779.86467,0.689923552,0.041366352,0.032187744,0,1346.864789
13907.55793,0.741901275,0.036671271,0.037120206,0,1346.864789
14022.48044,0.711003724,0.040216162,0.029663893,0,1346.864789
14043.36676,0.663431499,0.039776387,0.03173104,0,1346.864789
13997.77578,0.617909906,0.035788917,0.034487773,0,1346.864789
14197.30953,0.5242806,0.031853866,0.036350155,0,1346.864789
14182.93984,0.441229313,0.030040995,0.041886255,0,1346.864789
14212.05469,0.339031857,0.026816196,0.043478896,0,1346.864789
14127.59936,0.254016893,0.02570662,0.037467091,0,1346.864789
13958.99098,0.16718113,0.038639346,0.03093121,0,1346.864789
13250.90994,0.116151298,0.054097274,0.030824986,0,1346.864789
12311.27518,0.034033294,0.065184416,0.029028402,0,1346.864789
11305.32619,0.007012126,0.065162712,0.026415203,0,1346.864789
10898.61325,0.000892233,0.074125591,0.045749471,0,1346.864789
10489.54726,0.000344203,0.05827079,0.047536459,0,1346.864789
10504.31708,0.001208718,0.047333023,0.054390017,0,1346.864789
10501.94494,0.009238658,0.043572143,0.055962149,0,1346.864789
10569.38161,0.047634521,0.041652258,0.056828987,0,1346.864789
11246.06157,0.129068352,0.039618313,0.052179078,0,1346.864789
12474.52516,0.178255582,0.026989915,0.048357374,0,1346.864789
12952.24252,0.278571152,0.01107784,0.041034449,0,1346.864789
13447.34925,0.388120868,0.008631709,0.037967687,0,1346.864789
13950.49836,0.487710437,0.011825436,0.037712623,0,1346.864789
14040.48392,0.626445553,0.019993972,0.04126418,0,1346.864789
14701.62164,0.70205604,0.026382572,0.052199446,0,1346.864789
14962.27589,0.712875274,0.021994702,0.063926088,0,1346.864789
14962.27589,0.654630619,0.025654985,0.07041242,0,1346.864789
15037.15673,0.591397331,0.027041394,0.067160802,0,1346.864789
14969.8012,0.561892295,0.023159924,0.05788109,0,1346.864789
14985.48026,0.467267917,0.019202817,0.047256343,0,1346.864789
14844.07597,0.361497399,0.019043059,0.049230492,0,1346.864789
14847.9675,0.286946047,0.01819771,0.057900738,0,1346.864789
14185.14812,0.202282607,0.023063713,0.061881993,0,1346.864789
13972.64314,0.145699253,0.032817457,0.061590882,0,1346.864789
13470.38975,0.09948512,0.042248096,0.059797956,0,1346.864789
12429.62306,0.025723315,0.05015768,0.04692452,0,1346.864789
11167.88582,0.005307672,0.054296316,0.04296304,0,1346.864789
10771.1992,0.000720892,0.067351209,0.065383265,0,1346.864789
10312.17818,0.000285435,0.070395599,0.061587196,0,1346.864789
10235.09304,0.000977329,0.061515628,0.053519025,0,1346.864789
10160.66881,0.005160027,0.051649913,0.049372652,0,1346.864789
10145.69853,0.029594765,0.042980853,0.071267938,0,1346.864789
10466.5871,0.102655436,0.032797003,0.079616863,0,1346.864789
10789.59963,0.145122796,0.019542813,0.069801047,0,1346.864789
11202.35907,0.231254611,0.008971581,0.054889724,0,1346.864789
11903.83756,0.343559147,0.007459399,0.045800517,0,1346.864789
12963.09775,0.498264641,0.007851087,0.040339112,0,1346.864789
13582.55987,0.595699568,0.008123885,0.045836531,0,1346.864789
13642.83397,0.664039243,0.009189448,0.05763034,0,1346.864789
13653.2294,0.721465193,0.007444792,0.041141568,0,1346.864789
13731.02014,0.701925112,0.008707036,0.047340848,0,1346.864789
13820.66523,0.669870729,0.012284556,0.067855413,0,1346.864789
13823.59262,0.553497427,0.018505545,0.113255033,0,1346.864789
13902.89638,0.492601269,0.025384313,0.165738645,0,1346.864789
14047.88513,0.412362422,0.029537733,0.192304511,0,1346.864789
14065.04858,0.340080986,0.030755488,0.198399429,0,1346.864789
14136.57882,0.238383288,0.030586569,0.18285063,0,1346.864789
13495.25351,0.169701748,0.036721225,0.17421342,0,1346.864789
13150.32372,0.112973951,0.045701278,0.170232794,0,1346.864789
12491.78246,0.020465601,0.047141168,0.167530828,0,1346.864789
11224.30737,0.002985392,0.050872428,0.168428266,0,1346.864789
10790.64092,0.000450448,0.083546528,0.165607634,0,1346.864789
10327.69099,0.000143391,0.083588142,0.149843365,0,1346.864789
10281.47077,0.000450157,0.069162649,0.162334637,0,1346.864789
10204.92418,0.003030654,0.06526179,0.192389536,0,1346.864789
10145.69853,0.027410144,0.073198846,0.240959671,0,1346.864789
10466.5871,0.124428131,0.071557804,0.258212275,0,1346.864789
10779.28852,0.18173323,0.045145944,0.279334424,0,1346.864789
11202.35907,0.284508503,0.022885785,0.284003535,0,1346.864789
11919.71867,0.423934519,0.022072216,0.274276328,0,1346.864789
12990.91595,0.54847312,0.02816156,0.263657904,0,1346.864789
13642.83397,0.669079476,0.032302497,0.265680495,0,1346.864789
13642.83397,0.735888526,0.03574229,0.263459243,0,1346.864789
13653.2294,0.749310142,0.043212666,0.239948961,0,1346.864789
13731.02014,0.752999675,0.057859872,0.247868483,0,1346.864789
13820.66523,0.669972523,0.070556984,0.271963119,0,1346.864789
13799.38275,0.615802448,0.076265083,0.304153665,0,1346.864789
13878.68651,0.563093662,0.078970572,0.304563008,0,1346.864789
14023.67367,0.476944701,0.063522958,0.290280232,0,1346.864789
14065.04858,0.304121584,0.049029916,0.269450718,0,1346.864789
14136.57882,0.208804004,0.041743764,0.206407201,0,1346.864789
14134.15099,0.144378139,0.048014282,0.164557097,0,1346.864789
13357.19823,0.097698699,0.061142083,0.163861996,0,1346.864789
12548.48164,0.023371693,0.0748409,0.168224852,0,1346.864789
11587.88101,0.004007095,0.083227423,0.163954235,0,1346.864789
11133.17392,0.000512534,0.100264261,0.186523697,0,1346.864789
10624.06661,8.71E-05,0.105797286,0.179349037,0,1346.864789
10552.82433,0.000471668,0.108257618,0.174849167,0,1346.864789
10515.28924,0.005072386,0.100656667,0.187400273,0,1346.864789
10582.72591,0.041128798,0.08243256,0.204486173,0,1346.864789
11255.74901,0.140775022,0.063817995,0.200102452,0,1346.864789
12326.40456,0.205269148,0.035263601,0.170881691,0,1346.864789
13181.3,0.319079469,0.014055139,0.13041373,0,1346.864789
13735.83125,0.455454586,0.009163006,0.095267815,0,1346.864789
14966.9629,0.563320727,0.010926525,0.076415151,0,1346.864789
15159.89411,0.69001163,0.017670097,0.074769101,0,1346.864789
15436.38811,0.747333622,0.022409807,0.072737509,0,1346.864789
15475.97794,0.763009575,0.024659457,0.067358807,0,1346.864789
15503.80091,0.733708655,0.02888475,0.07220383,0,1346.864789
15567.90926,0.68163776,0.030849975,0.091038771,0,1346.864789
15442.50222,0.654495691,0.030411422,0.104388461,0,1346.864789
15560.92329,0.592039543,0.029120939,0.106806455,0,1346.864789
15531.99458,0.52562738,0.029695871,0.103359348,0,1346.864789
15546.32768,0.406446247,0.033590663,0.097367026,0,1346.864789
15622.02469,0.286131516,0.046384944,0.089422795,0,1346.864789
15455.84733,0.196897612,0.07191695,0.084046177,0,1346.864789
14628.00881,0.140624108,0.098876211,0.090127707,0,1346.864789
12848.29138,0.034214841,0.114119159,0.102315323,0,1346.864789
11659.79627,0.005536892,0.121344219,0.121932725,0,1346.864789
11243.98932,0.000631562,0.143197732,0.134399658,0,1346.864789
10728.43458,0.000164671,0.136441905,0.139863181,0,1346.864789
10602.76027,0.000713069,0.127213327,0.143581855,0,1346.864789
10548.5812,0.006403358,0.11720522,0.143402519,0,1346.864789
10617.88885,0.045621329,0.113963626,0.145269221,0,1346.864789
11256.26926,0.151500349,0.102848551,0.142755474,0,1346.864789
12358.99331,0.217958202,0.072269663,0.136491245,0,1346.864789
13229.05074,0.331689185,0.03289922,0.127374122,0,1346.864789
14425.62084,0.479952557,0.022439243,0.122047847,0,1346.864789
15072.155,0.612538731,0.030220985,0.124708022,0,1346.864789
15447.17651,0.735081116,0.056422431,0.133999576,0,1346.864789
15493.40548,0.784953133,0.079991359,0.151162622,0,1346.864789
15460.67434,0.802346976,0.080401813,0.137601373,0,1346.864789
15536.15021,0.828040283,0.090333614,0.145812862,0,1346.864789
15608.28185,0.789910224,0.095356481,0.162318249,0,1346.864789
15491.77791,0.685273496,0.096541361,0.186104998,0,1346.864789
15508.76634,0.633380341,0.093174549,0.209859414,0,1346.864789
15397.56513,0.507920693,0.087928275,0.227903721,0,1346.864789
15447.20515,0.380107416,0.082622338,0.243244465,0,1346.864789
15626.65761,0.255448088,0.090974466,0.259794583,0,1346.864789
15732.33973,0.181575087,0.13387064,0.2806453,0,1346.864789
14843.2248,0.130039616,0.183532776,0.298835804,0,1346.864789
13046.24689,0.027726196,0.219120812,0.306639878,0,1346.864789
11838.51371,0.003783812,0.237092235,0.319253007,0,1346.864789
11316.1305,0.000396378,0.266987324,0.380386966,0,1346.864789
10755.01024,8.89E-05,0.265555564,0.413981396,0,1346.864789
10713.53669,0.000503969,0.260016251,0.444147796,0,1346.864789
10642.78284,0.005386539,0.259181138,0.446584412,0,1346.864789
10710.21951,0.039494715,0.247031718,0.438040324,0,1346.864789
11182.58643,0.144681181,0.217636227,0.439164097,0,1346.864789
12424.82627,0.210993146,0.14938594,0.409824657,0,1346.864789
13359.14717,0.328063987,0.095396312,0.349964352,0,1346.864789
14425.62084,0.479223753,0.077042967,0.281521917,0,1346.864789
15030.19144,0.612146777,0.088720458,0.249619616,0,1346.864789
15159.89411,0.733260383,0.121445726,0.247850349,0,1346.864789
15436.38811,0.806735569,0.157747739,0.27112509,0,1346.864789
15457.57194,0.836323682,0.149142676,0.261332571,0,1346.864789
15475.97794,0.840485861,0.155868795,0.255547003,0,1346.864789
15527.08165,0.814241094,0.162362623,0.254532778,0,1346.864789
15427.72047,0.769687708,0.166469238,0.247749082,0,1346.864789
15560.92329,0.692102322,0.184960161,0.257419793,0,1346.864789
15505.99487,0.585447476,0.19675265,0.266367534,0,1346.864789
15548.70619,0.441483361,0.200510227,0.291898823,0,1346.864789
15369.74215,0.290498481,0.191733897,0.324329947,0,1346.864789
15292.62917,0.197982171,0.226616781,0.362736925,0,1346.864789
13951.70909,0.130225041,0.263366382,0.414110179,0,1346.864789
12807.56719,0.02696315,0.289985014,0.492398534,0,1346.864789
11638.81767,0.003449964,0.30246221,0.547757871,0,1346.864789
11148.26591,0.000355571,0.360945081,0.593660247,0,1346.864789
10630.38596,7.63E-05,0.346843792,0.593142229,0,1346.864789
10550.95334,0.000381761,0.312652446,0.559186854,0,1346.864789
10515.28924,0.004896514,0.279233884,0.530214317,0,1346.864789
10582.72591,0.041204182,0.253442304,0.515583473,0,1346.864789
11255.74901,0.148116677,0.21472243,0.471768656,0,1346.864789
12393.78157,0.214793423,0.152207724,0.397713814,0,1346.864789
13098.33462,0.323592065,0.10603395,0.301290875,0,1346.864789
13609.24848,0.46230932,0.089731221,0.235625649,0,1346.864789
14077.2259,0.58283994,0.09515159,0.192282033,0,1346.864789
14951.88046,0.702858802,0.12569109,0.16309528,0,1346.864789
15054.70201,0.793817289,0.163495673,0.148652528,0,1346.864789
15170.28954,0.831253456,0.165926437,0.146097187,0,1346.864789
15170.28954,0.809573325,0.169376115,0.12535728,0,1346.864789
15521.66597,0.753420057,0.182281975,0.138063521,0,1346.864789
15454.31044,0.674297673,0.182820485,0.152776124,0,1346.864789
15572.72991,0.619754233,0.18905971,0.166761208,0,1346.864789
15391.82012,0.485354381,0.189488522,0.174348852,0,1346.864789
15296.42365,0.371455137,0.179482129,0.193104589,0,1346.864789
15327.78018,0.246439541,0.179957506,0.23226813,0,1346.864789
15247.83049,0.153758998,0.206563812,0.266833529,0,1346.864789
13866.64601,0.107060571,0.25784702,0.284231864,0,1346.864789
12868.00993,0.018150281,0.287571969,0.276087756,0,1346.864789
11745.23483,0.002038148,0.300138184,0.295830879,0,1346.864789
11327.51473,0.000197198,0.305780255,0.31764961,0,1346.864789
10755.01024,5.03E-05,0.293877157,0.374129279,0,1346.864789
10728.63027,0.000268415,0.278351127,0.396414676,0,1346.864789
10711.16455,0.00327121,0.262304099,0.394343305,0,1346.864789
10736.49606,0.031811917,0.238208321,0.379780331,0,1346.864789
11243.2877,0.113032685,0.202300039,0.350662261,0,1346.864789
12326.40456,0.157698864,0.138838382,0.291276711,0,1346.864789
12967.94545,0.227676964,0.090670598,0.226846541,0,1346.864789
13189.61364,0.303293332,0.07714923,0.179854992,0,1346.864789
13586.60413,0.381098353,0.084665446,0.147044344,0,1346.864789
13843.12662,0.461560936,0.125388376,0.125678429,0,1346.864789
13866.21485,0.515877817,0.181626686,0.122857594,0,1346.864789
13853.52205,0.541674965,0.151019811,0.093301764,0,1346.864789
13894.24624,0.54640729,0.157985789,0.077258994,0,1346.864789
13908.47752,0.525626685,0.161782359,0.068925015,0,1346.864789
13986.29848,0.490666002,0.152705655,0.068414502,0,1346.864789
14139.76077,0.430127814,0.147313927,0.072307436,0,1346.864789
13867.71673,0.352573292,0.134405451,0.085630905,0,1346.864789
13856.10739,0.267180094,0.123904044,0.113934618,0,1346.864789
13573.62496,0.159359585,0.125826426,0.1350472,0,1346.864789
13584.47859,0.102159742,0.150926226,0.158714545,0,1346.864789
13171.5521,0.067483291,0.182127729,0.183772848,0,1346.864789
12320.00009,0.012826841,0.202949999,0.1919724,0,1346.864789
11224.30737,0.001433449,0.219137361,0.206974618,0,1346.864789
10952.13446,0.000127188,0.211125642,0.222774918,0,1346.864789
10538.12292,2.78E-05,0.21724866,0.277732949,0,1346.864789
10447.41108,0.000162793,0.215805839,0.321001983,0,1346.864789
10417.24301,0.002589462,0.206575287,0.277901274,0,1346.864789
10394.2391,0.02607407,0.190516146,0.239675751,0,1346.864789
10471.17786,0.071514652,0.162283452,0.257921762,0,1346.864789
10679.9162,0.104837557,0.136681062,0.207425446,0,1346.864789
11146.18173,0.163197595,0.123063918,0.133655693,0,1346.864789
11844.71453,0.218504561,0.120574185,0.097846029,0,1346.864789
12730.11294,0.295444132,0.125036469,0.097401869,0,1346.864789
12829.6014,0.332256909,0.128204594,0.105287877,0,1346.864789
12829.6014,0.345850417,0.138450788,0.105584066,0,1346.864789
12839.99604,0.358080589,0.152591853,0.159135558,0,1346.864789
12978.85397,0.355744013,0.14283145,0.139715624,0,1346.864789
13100.65188,0.376065275,0.145728361,0.091050294,0,1346.864789
12973.89411,0.34933476,0.135971735,0.082956888,0,1346.864789
13196.20744,0.307058313,0.147165575,0.113034499,0,1346.864789
13233.22625,0.234549315,0.161662229,0.14078111,0,1346.864789
13164.08088,0.196563963,0.149709843,0.171444463,0,1346.864789
13233.5524,0.12900871,0.152877529,0.17826083,0,1346.864789
13219.53193,0.082278622,0.153276029,0.17679993,0,1346.864789
13020.88992,0.050451086,0.163536222,0.163131486,0,1346.864789
12463.93403,0.007665177,0.174405691,0.173384654,0,1346.864789
11346.75121,0.000508731,0.180835295,0.183165441,0,1346.864789
10949.3765,6.04E-05,0.181929206,0.213723731,0,1346.864789
10425.04833,5.98E-06,0.179030337,0.192855654,0,1346.864789
10387.1688,6.21E-05,0.163208113,0.175680278,0,1346.864789
10356.99993,0.000805272,0.149297137,0.179051304,0,1346.864789
10376.10198,0.005628242,0.142357775,0.158466145,0,1346.864789
10469.24085,0.034629299,0.140012083,0.135976776,0,1346.864789
10719.00328,0.07262107,0.15238857,0.133019098,0,1346.864789
11202.35907,0.122855072,0.164444156,0.157322791,0,1346.864789
11863.38622,0.202241592,0.160284664,0.192764238,0,1346.864789
12815.88162,0.270528382,0.154229277,0.213434485,0,1346.864789
12955.09991,0.326982651,0.154299341,0.239619211,0,1346.864789
12968.89367,0.408794529,0.161007945,0.272119016,0,1346.864789
13142.93443,0.498061821,0.152256499,0.278364157,0,1346.864789
13670.74763,0.534962273,0.176568115,0.338173958,0,1346.864789
13820.66523,0.558794206,0.183474888,0.365084695,0,1346.864789
13823.59262,0.529198444,0.191035077,0.407891374,0,1346.864789
13902.89638,0.483271498,0.181751368,0.45218857,0,1346.864789
14047.88513,0.397862696,0.163312443,0.467238574,0,1346.864789
14039.81571,0.305192176,0.157252929,0.48266933,0,1346.864789
13497.67975,0.201896295,0.151694559,0.471248201,0,1346.864789
13233.18409,0.135494342,0.168691028,0.471225176,0,1346.864789
13081.20061,0.079367612,0.193761183,0.487389933,0,1346.864789
11974.30026,0.006400096,0.214914427,0.527161546,0,1346.864789
11357.13391,0.000575171,0.224107314,0.545196632,0,1346.864789
10898.61325,2.04E-05,0.220564227,0.586999469,0,1346.864789
10502.89157,8.86E-07,0.204228279,0.574039134,0,1346.864789
10504.31708,1.41E-05,0.183213036,0.528528655,0,1346.864789
10501.94494,0.000550281,0.16991387,0.45919306,0,1346.864789
10569.38161,0.008188315,0.160643611,0.385093453,0,1346.864789
11246.06157,0.073875165,0.151872915,0.321709419,0,1346.864789
12460.2907,0.133863642,0.137593239,0.294779177,0,1346.864789
12987.02999,0.222788377,0.117316774,0.280594843,0,1346.864789
13189.61364,0.350354039,0.106061962,0.275942246,0,1346.864789
13845.10579,0.411975734,0.100896159,0.286009749,0,1346.864789
14012.08501,0.533193951,0.09422984,0.309973528,0,1346.864789
14040.48392,0.589183413,0.089292732,0.32547641,0,1346.864789
14824.49266,0.664189345,0.112060094,0.310402656,0,1346.864789
14962.27589,0.630161171,0.111271548,0.339281624,0,1346.864789
15037.15673,0.608825057,0.103969645,0.349672838,0,1346.864789
15014.59988,0.542959659,0.093124235,0.322290906,0,1346.864789
15191.0454,0.475369709,0.085855392,0.289248943,0,1346.864789
15104.09224,0.447190774,0.067826019,0.255575298,0,1346.864789
15133.20709,0.327463908,0.059866436,0.219982132,0,1346.864789
15161.72691,0.231297415,0.052950959,0.191738085,0,1346.864789
14225.17864,0.16325755,0.06025742,0.176600946,0,1346.864789
13513.6611,0.09153706,0.070401898,0.172651305,0,1346.864789
12429.62306,0.01841337,0.083432667,0.175491762,0,1346.864789
11389.83402,0.001361003,0.088640722,0.154968209,0,1346.864789
10931.90441,3.67E-05,0.07993403,0.180214314,0,1346.864789
10502.89157,2.68E-06,0.061913744,0.10641112,0,1346.864789
10517.66139,6.42E-05,0.049109817,0.075727806,0,1346.864789
10515.28924,0.001289898,0.04326442,0.074309996,0,1346.864789
10569.38161,0.016799321,0.036762752,0.081569942,0,1346.864789
11246.06157,0.084669048,0.034990782,0.104039866,0,1346.864789
12474.52516,0.139802603,0.03001248,0.123253205,0,1346.864789
12952.24252,0.22644608,0.020495343,0.108797565,0,1346.864789
13509.25728,0.358822153,0.02063954,0.093647319,0,1346.864789
14035.82872,0.490473017,0.025273357,0.081490104,0,1346.864789
14814.09723,0.632842194,0.035648357,0.075545899,0,1346.864789
14951.88046,0.705335739,0.046045821,0.065023958,0,1346.864789
15128.32757,0.711951874,0.033542178,0.050002392,0,1346.864789
15170.28954,0.695378056,0.04189045,0.048492149,0,1346.864789
15245.17356,0.651298745,0.054809229,0.046219158,0,1346.864789
15177.81644,0.613812469,0.062311563,0.049425451,0,1346.864789
15254.27394,0.507050659,0.06558011,0.050785535,0,1346.864789
15162.11511,0.412143695,0.065113627,0.046339246,0,1346.864789
15133.20709,0.315098747,0.059482563,0.039906616,0,1346.864789
15161.72691,0.231978061,0.058204638,0.038129178,0,1346.864789
14285.80912,0.153978752,0.079750666,0.038713734,0,1346.864789
13654.34468,0.088132999,0.104385429,0.045348701,0,1346.864789
12764.29584,0.010862176,0.119300083,0.058428036,0,1346.864789
11638.81767,0.000881494,0.12954415,0.075182777,0,1346.864789
11159.74957,1.44E-05,0.158626035,0.157091198,0,1346.864789
10645.69751,6.52E-07,0.152735276,0.169096626,0,1346.864789
10570.39506,4.76E-05,0.14675794,0.192778765,0,1346.864789
10548.5812,0.001162707,0.13328826,0.205147579,0,1346.864789
10582.72591,0.015301005,0.114780065,0.202325064,0,1346.864789
11252.21387,0.096557447,0.092696518,0.219735534,0,1346.864789
12317.67886,0.166520608,0.07097569,0.255228343,0,1346.864789
13114.11789,0.269855363,0.047086031,0.268266792,0,1346.864789
13650.76498,0.409898039,0.049421429,0.263741805,0,1346.864789
14829.09853,0.521422733,0.064678799,0.267767811,0,1346.864789
14996.67914,0.63372962,0.089802401,0.277002657,0,1346.864789
15117.93214,0.665223234,0.113844094,0.273751739,0,1346.864789
15170.28954,0.723361714,0.146080518,0.27872176,0,1346.864789
15446.78354,0.685423458,0.152102313,0.277640534,0,1346.864789
15521.66597,0.674299856,0.147239069,0.272716232,0,1346.864789
15430.09898,0.576489399,0.146465065,0.272053385,0,1346.864789
15548.52004,0.468289305,0.143048164,0.27404034,0,1346.864789
15543.8028,0.38908278,0.141044539,0.250192296,0,1346.864789
15572.91765,0.290515718,0.128381926,0.232839444,0,1346.864789
15369.74215,0.172733847,0.138066368,0.216191802,0,1346.864789
15247.83049,0.116074642,0.165367065,0.207494759,0,1346.864789
13809.09566,0.057733245,0.181198755,0.21737758,0,1346.864789
12764.29584,0.003380946,0.17974453,0.226324589,0,1346.864789
11659.79627,0.000425807,0.184416057,0.238886833,0,1346.864789
11133.17392,2.01E-06,0.171734253,0.248387821,0,1346.864789
10616.61448,1.74E-08,0.157617944,0.257012844,0,1346.864789
10550.95334,1.09E-05,0.14548605,0.267720453,0,1346.864789
10548.5812,0.000445971,0.132160856,0.271727511,0,1346.864789
10617.88885,0.007355619,0.118845671,0.260734782,0,1346.864789
11255.74901,0.067666823,0.105195226,0.238403135,0,1346.864789
12387.10584,0.130675704,0.076365404,0.1977867,0,1346.864789
13122.44108,0.205907597,0.054064408,0.151542987,0,1346.864789
13636.9235,0.321320303,0.052354318,0.109141637,0,1346.864789
14613.88095,0.390005663,0.0564798,0.086447763,0,1346.864789
14951.88046,0.482042636,0.062375078,0.08734075,0,1346.864789
15117.93214,0.587108794,0.066653373,0.108717808,0,1346.864789
15170.28954,0.642753085,0.06316733,0.164605467,0,1346.864789
15446.78354,0.665406725,0.066183104,0.23398973,0,1346.864789
15521.66597,0.575417104,0.070929849,0.26597896,0,1346.864789
15454.31044,0.539247206,0.080900976,0.301297106,0,1346.864789
15572.72991,0.462974706,0.086133259,0.313962626,0,1346.864789
15267.3088,0.420773258,0.0882406,0.333351897,0,1346.864789
15296.42365,0.271181131,0.089237264,0.344604528,0,1346.864789
15327.78018,0.212676485,0.089336681,0.343007336,0,1346.864789
15032.6145,0.135348345,0.095056034,0.333577987,0,1346.864789
13809.09566,0.081324385,0.108250902,0.339294745,0,1346.864789
12807.56719,0.01446841,0.114462303,0.345360812,0,1346.864789
11659.79627,0.000796271,0.119366048,0.360002679,0,1346.864789
11311.81339,2.09E-06,0.14107125,0.432794798,0,1346.864789
10728.43458,3.59E-17,0.131486014,0.426348742,0,1346.864789
10637.98287,2.71E-05,0.129436565,0.4366857,0,1346.864789
10626.48966,0.000942268,0.131317794,0.432243631,0,1346.864789
10703.90095,0.015430702,0.133956385,0.423801828,0,1346.864789
11263.44218,0.090692131,0.129091141,0.419145633,0,1346.864789
12358.99331,0.178592524,0.103468057,0.396617587,0,1346.864789
13181.3,0.285747594,0.091493855,0.36238986,0,1346.864789
13650.76498,0.422405426,0.086222731,0.329395516,0,1346.864789
14864.13817,0.530639422,0.091448792,0.337478755,0,1346.864789
15117.93214,0.634531198,0.096242275,0.358068748,0,1346.864789
15436.38811,0.701407607,0.100272113,0.3796755,0,1346.864789
15457.57194,0.685623471,0.107858942,0.425992034,0,1346.864789
15475.97794,0.659849765,0.111892417,0.427160001,0,1346.864789
15515.86209,0.60227035,0.120809167,0.424333134,0,1346.864789
15416.50251,0.561781395,0.122438217,0.428427215,0,1346.864789
15548.52004,0.519152381,0.127543748,0.424990934,0,1346.864789
15543.8028,0.461218288,0.133990535,0.42198138,0,1346.864789
15572.91765,0.368877429,0.14170276,0.425339215,0,1346.864789
15369.74215,0.24306722,0.155684992,0.432687247,0,1346.864789
15292.62917,0.160998495,0.200435753,0.463991635,0,1346.864789
14602.78548,0.089920738,0.249337977,0.516785512,0,1346.864789
13046.24689,0.015207826,0.285828925,0.565241815,0,1346.864789
11684.63776,0.000650022,0.300687378,0.585025607,0,1346.864789
11232.35452,4.43E-07,0.306504992,0.62943626,0,1346.864789
10720.37709,3.59E-17,0.301903472,0.611416694,0,1346.864789
10640.97629,1.51E-05,0.29238618,0.621087326,0,1346.864789
10591.5423,0.000791091,0.279424641,0.619802729,0,1346.864789
10568.53918,0.016296255,0.25728239,0.601510855,0,1346.864789
10613.3673,0.098142147,0.229058269,0.592161097,0,1346.864789
10881.07434,0.185621908,0.218047852,0.564127484,0,1346.864789
11416.98958,0.285771233,0.208332168,0.511328486,0,1346.864789
12044.3859,0.433260265,0.204456475,0.456742459,0,1346.864789
12990.91595,0.433552031,0.210980771,0.436979219,0,1346.864789
13607.79274,0.501607755,0.208764634,0.433485391,0,1346.864789
13642.83397,0.620710848,0.214510594,0.44238923,0,1346.864789
13653.2294,0.677706032,0.213121994,0.429075435,0,1346.864789
13731.02014,0.70692735,0.223883982,0.471312168,0,1346.864789
13820.66523,0.724160829,0.238007926,0.493519147,0,1346.864789
13823.59262,0.666273975,0.248908273,0.515760469,0,1346.864789
13902.89638,0.610963574,0.256618715,0.540641701,0,1346.864789
14047.88513,0.465488401,0.269879646,0.569667672,0,1346.864789
14065.04858,0.343909528,0.269109921,0.583468519,0,1346.864789
14136.57882,0.23098786,0.267374426,0.595176333,0,1346.864789
14134.15099,0.155945877,0.28354525,0.615532954,0,1346.864789
13566.91581,0.077818381,0.307768164,0.657297354,0,1346.864789
12830.38336,0.012802973,0.330520778,0.698159599,0,1346.864789
11881.0007,0.000479843,0.337039057,0.710918137,0,1346.864789
11513.7344,1.74E-08,0.34449409,0.716424709,0,1346.864789
10946.75935,3.59E-17,0.347003259,0.676467837,0,1346.864789
10875.22989,7.63E-06,0.337355839,0.647718739,0,1346.864789
10820.87741,0.000584082,0.322405029,0.629667517,0,1346.864789
10800.75077,0.013999165,0.317093457,0.638106899,0,1346.864789
10692.38627,0.077290627,0.288229885,0.644532202,0,1346.864789
10926.03212,0.131808118,0.269364676,0.654707755,0,1346.864789
11413.89036,0.21668981,0.270682026,0.663501851,0,1346.864789
11924.39455,0.306547419,0.276385921,0.641630517,0,1346.864789
